"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","AGRSUPP","PSE","PC_GFARM","A","2013",10.74713194,
"MEX","AGRSUPP","PSE","PC_GFARM","A","2014",10.46051933,
"MEX","AGRSUPP","PSE","PC_GFARM","A","2015",10.71296148,
"MEX","AGRSUPP","PSE","PC_GFARM","A","2016",8.115732828,
"MEX","AGRSUPP","PSE","PC_GFARM","A","2017",7.814873365,
"MEX","AGRSUPP","PSE","PC_GFARM","A","2018",8.0685261,
"NZL","AGRSUPP","TSE","PC_GDP","A","1986",3.008293909,
"NZL","AGRSUPP","TSE","PC_GDP","A","1987",1.167047595,
"NZL","AGRSUPP","TSE","PC_GDP","A","1988",0.646852992,
"NZL","AGRSUPP","TSE","PC_GDP","A","1989",0.440486185,
"NZL","AGRSUPP","TSE","PC_GDP","A","1990",0.389777813,
"NZL","AGRSUPP","TSE","PC_GDP","A","1991",0.360753995,
"NZL","AGRSUPP","TSE","PC_GDP","A","1992",0.289643309,
"NZL","AGRSUPP","TSE","PC_GDP","A","1993",0.236449678,
"NZL","AGRSUPP","TSE","PC_GDP","A","1994",0.289969753,
"NZL","AGRSUPP","TSE","PC_GDP","A","1995",0.306656078,
"NZL","AGRSUPP","TSE","PC_GDP","A","1996",0.263535274,
"NZL","AGRSUPP","TSE","PC_GDP","A","1997",0.271075002,
"NZL","AGRSUPP","TSE","PC_GDP","A","1998",0.252191772,
"NZL","AGRSUPP","TSE","PC_GDP","A","1999",0.238904536,
"NZL","AGRSUPP","TSE","PC_GDP","A","2000",0.185983177,
"NZL","AGRSUPP","TSE","PC_GDP","A","2001",0.217829231,
"NZL","AGRSUPP","TSE","PC_GDP","A","2002",0.233308478,
"NZL","AGRSUPP","TSE","PC_GDP","A","2003",0.260771671,
"NZL","AGRSUPP","TSE","PC_GDP","A","2004",0.239522936,
"NZL","AGRSUPP","TSE","PC_GDP","A","2005",0.310821532,
"NZL","AGRSUPP","TSE","PC_GDP","A","2006",0.28348408,
"NZL","AGRSUPP","TSE","PC_GDP","A","2007",0.268137493,
"NZL","AGRSUPP","TSE","PC_GDP","A","2008",0.24037663,
"NZL","AGRSUPP","TSE","PC_GDP","A","2009",0.223397451,
"NZL","AGRSUPP","TSE","PC_GDP","A","2010",0.291140206,
"NZL","AGRSUPP","TSE","PC_GDP","A","2011",0.342695313,
"NZL","AGRSUPP","TSE","PC_GDP","A","2012",0.316740895,
"NZL","AGRSUPP","TSE","PC_GDP","A","2013",0.261522311,
"NZL","AGRSUPP","TSE","PC_GDP","A","2014",0.260268177,
"NZL","AGRSUPP","TSE","PC_GDP","A","2015",0.256396764,
"NZL","AGRSUPP","TSE","PC_GDP","A","2016",0.285655966,
"NZL","AGRSUPP","TSE","PC_GDP","A","2017",0.273153193,
"NZL","AGRSUPP","TSE","PC_GDP","A","2018",0.232776271,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1986",19.65224149,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1987",7.949971102,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1988",3.467221787,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1989",2.173021665,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1990",2.146429357,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1991",1.621419552,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1992",1.06430967,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1993",0.765704643,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1994",1.076352638,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1995",1.3542848,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1996",0.857822836,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1997",0.901120508,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1998",0.81238019,
"NZL","AGRSUPP","PSE","PC_GFARM","A","1999",0.78219907,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2000",0.360409066,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2001",0.613114678,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2002",0.723146331,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2003",1.066385068,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2004",0.880453474,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2005",1.585472508,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2006",1.127140534,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2007",0.813624042,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2008",0.593077565,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2009",0.378607418,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2010",0.718907203,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2011",0.963707728,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2012",0.728631024,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2013",0.450276234,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2014",0.510884654,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2015",0.560831809,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2016",0.941792857,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2017",0.86813834,
"NZL","AGRSUPP","PSE","PC_GFARM","A","2018",0.478745223,
"NOR","AGRSUPP","TSE","PC_GDP","A","1986",3.516020965,
"NOR","AGRSUPP","TSE","PC_GDP","A","1987",3.556638228,
"NOR","AGRSUPP","TSE","PC_GDP","A","1988",3.268155568,
"NOR","AGRSUPP","TSE","PC_GDP","A","1989",3.076374165,
"NOR","AGRSUPP","TSE","PC_GDP","A","1990",3.167778527,
"NOR","AGRSUPP","TSE","PC_GDP","A","1991",3.181803308,
"NOR","AGRSUPP","TSE","PC_GDP","A","1992",2.851952614,
"NOR","AGRSUPP","TSE","PC_GDP","A","1993",2.701994929,
"NOR","AGRSUPP","TSE","PC_GDP","A","1994",2.426523821,
"NOR","AGRSUPP","TSE","PC_GDP","A","1995",2.085179664,
"NOR","AGRSUPP","TSE","PC_GDP","A","1996",1.98722184,
"NOR","AGRSUPP","TSE","PC_GDP","A","1997",1.861907508,
"NOR","AGRSUPP","TSE","PC_GDP","A","1998",1.950487494,
"NOR","AGRSUPP","TSE","PC_GDP","A","1999",1.968754098,
"NOR","AGRSUPP","TSE","PC_GDP","A","2000",1.417275042,
"NOR","AGRSUPP","TSE","PC_GDP","A","2001",1.307848516,
"NOR","AGRSUPP","TSE","PC_GDP","A","2002",1.511331565,
"NOR","AGRSUPP","TSE","PC_GDP","A","2003",1.43348521,
"NOR","AGRSUPP","TSE","PC_GDP","A","2004",1.215950987,
"NOR","AGRSUPP","TSE","PC_GDP","A","2005",1.059641149,
"NOR","AGRSUPP","TSE","PC_GDP","A","2006",0.93292725,
"NOR","AGRSUPP","TSE","PC_GDP","A","2007",0.811240237,
"NOR","AGRSUPP","TSE","PC_GDP","A","2008",0.834094354,
"NOR","AGRSUPP","TSE","PC_GDP","A","2009",0.931582276,
"NOR","AGRSUPP","TSE","PC_GDP","A","2010",0.904993282,
"NOR","AGRSUPP","TSE","PC_GDP","A","2011",0.828614222,
"NOR","AGRSUPP","TSE","PC_GDP","A","2012",0.89266703,
"NOR","AGRSUPP","TSE","PC_GDP","A","2013",0.803136387,
"NOR","AGRSUPP","TSE","PC_GDP","A","2014",0.856870067,
"NOR","AGRSUPP","TSE","PC_GDP","A","2015",0.906789079,
"NOR","AGRSUPP","TSE","PC_GDP","A","2016",0.942379179,
"NOR","AGRSUPP","TSE","PC_GDP","A","2017",0.883565331,
"NOR","AGRSUPP","TSE","PC_GDP","A","2018",0.887776357,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1986",69.56250037,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1987",71.85795153,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1988",69.57601628,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1989",65.65201221,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1990",71.24689899,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1991",72.97146419,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1992",70.26625863,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1993",69.43306701,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1994",69.89814327,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1995",64.32647528,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1996",66.25239403,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1997",68.2925843,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1998",70.78400765,
"NOR","AGRSUPP","PSE","PC_GFARM","A","1999",71.18921574,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2000",66.59353035,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2001",65.29777138,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2002",73.64201303,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2003",70.98348616,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2004",66.25565648,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2005",65.78487812,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2006",63.94258027,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2007",55.20268644,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2008",58.82253047,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2009",59.83040563,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2010",59.65170481,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2011",58.29462191,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2012",62.77752815,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2013",56.64874504,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2014",58.98278869,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2015",59.27788521,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2016",59.98706731,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2017",59.86668932,
"NOR","AGRSUPP","PSE","PC_GFARM","A","2018",62.36387662,
"CHE","AGRSUPP","TSE","PC_GDP","A","1986",4.235811931,
"CHE","AGRSUPP","TSE","PC_GDP","A","1987",4.300975683,
"CHE","AGRSUPP","TSE","PC_GDP","A","1988",4.17584489,
"CHE","AGRSUPP","TSE","PC_GDP","A","1989",3.371945158,
"CHE","AGRSUPP","TSE","PC_GDP","A","1990",3.31904282,
"CHE","AGRSUPP","TSE","PC_GDP","A","1991",3.312491726,
"CHE","AGRSUPP","TSE","PC_GDP","A","1992",2.987923121,
"CHE","AGRSUPP","TSE","PC_GDP","A","1993",3.140202656,
"CHE","AGRSUPP","TSE","PC_GDP","A","1994",2.886569787,
"CHE","AGRSUPP","TSE","PC_GDP","A","1995",2.548329001,
"CHE","AGRSUPP","TSE","PC_GDP","A","1996",2.761065022,
"CHE","AGRSUPP","TSE","PC_GDP","A","1997",2.631923773,
"CHE","AGRSUPP","TSE","PC_GDP","A","1998",2.571473148,
"CHE","AGRSUPP","TSE","PC_GDP","A","1999",2.562174446,
"CHE","AGRSUPP","TSE","PC_GDP","A","2000",2.187238879,
"CHE","AGRSUPP","TSE","PC_GDP","A","2001",1.948462104,
"CHE","AGRSUPP","TSE","PC_GDP","A","2002",2.02758909,
"CHE","AGRSUPP","TSE","PC_GDP","A","2003",1.879995748,
"CHE","AGRSUPP","TSE","PC_GDP","A","2004",1.845030013,
"CHE","AGRSUPP","TSE","PC_GDP","A","2005",1.627312429,
"CHE","AGRSUPP","TSE","PC_GDP","A","2006",1.531154308,
"CHE","AGRSUPP","TSE","PC_GDP","A","2007",1.169017643,
"CHE","AGRSUPP","TSE","PC_GDP","A","2008",1.195367744,
"CHE","AGRSUPP","TSE","PC_GDP","A","2009",1.291781365,
"CHE","AGRSUPP","TSE","PC_GDP","A","2010",1.095977786,
"CHE","AGRSUPP","TSE","PC_GDP","A","2011",1.073125112,
"CHE","AGRSUPP","TSE","PC_GDP","A","2012",1.069076555,
"CHE","AGRSUPP","TSE","PC_GDP","A","2013",1.002870376,
"CHE","AGRSUPP","TSE","PC_GDP","A","2014",1.120802596,
"CHE","AGRSUPP","TSE","PC_GDP","A","2015",1.178546304,
"CHE","AGRSUPP","TSE","PC_GDP","A","2016",1.206859739,
"CHE","AGRSUPP","TSE","PC_GDP","A","2017",1.05523689,
"CHE","AGRSUPP","TSE","PC_GDP","A","2018",1.05094644,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1986",73.84803867,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1987",76.20394313,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1988",76.74535251,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1989",64.40505434,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1990",70.62376608,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1991",71.83832783,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1992",62.50216032,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1993",68.98254481,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1994",70.87152687,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1995",62.47504075,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1996",66.18461488,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1997",66.45215246,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1998",69.41606044,
"CHE","AGRSUPP","PSE","PC_GFARM","A","1999",72.73855023,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2000",67.18968863,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2001",64.32858851,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2002",68.03177069,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2003",66.76035172,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2004",66.83256254,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2005",63.84510671,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2006",61.79064003,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2007",48.8635086,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2008",53.17457243,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2009",55.57633523,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2010",45.98285285,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2011",48.2726093,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2012",49.54510646,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2013",47.46988265,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2014",55.40548021,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2015",58.28245652,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2016",58.68976223,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2017",52.17236963,
"CHE","AGRSUPP","PSE","PC_GFARM","A","2018",53.89764989,
"TUR","AGRSUPP","TSE","PC_GDP","A","1986",3.559871382,
"TUR","AGRSUPP","TSE","PC_GDP","A","1987",4.319426608,
"TUR","AGRSUPP","TSE","PC_GDP","A","1988",4.024589544,
"TUR","AGRSUPP","TSE","PC_GDP","A","1989",3.978217658,
"TUR","AGRSUPP","TSE","PC_GDP","A","1990",4.45267521,
"TUR","AGRSUPP","TSE","PC_GDP","A","1991",6.761759882,
"TUR","AGRSUPP","TSE","PC_GDP","A","1992",5.514740384,
"TUR","AGRSUPP","TSE","PC_GDP","A","1993",4.971582669,
"TUR","AGRSUPP","TSE","PC_GDP","A","1994",4.464147212,
"TUR","AGRSUPP","TSE","PC_GDP","A","1995",4.441288207,
"TUR","AGRSUPP","TSE","PC_GDP","A","1996",4.197079646,
"TUR","AGRSUPP","TSE","PC_GDP","A","1997",4.555868439,
"TUR","AGRSUPP","TSE","PC_GDP","A","1998",5.657993491,
"TUR","AGRSUPP","TSE","PC_GDP","A","1999",5.987188787,
"TUR","AGRSUPP","TSE","PC_GDP","A","2000",4.8734263,
"TUR","AGRSUPP","TSE","PC_GDP","A","2001",3.30299468,
"TUR","AGRSUPP","TSE","PC_GDP","A","2002",3.76957725,
"TUR","AGRSUPP","TSE","PC_GDP","A","2003",3.919509601,
"TUR","AGRSUPP","TSE","PC_GDP","A","2004",3.473043423,
"TUR","AGRSUPP","TSE","PC_GDP","A","2005",3.408469038,
"TUR","AGRSUPP","TSE","PC_GDP","A","2006",3.415331334,
"TUR","AGRSUPP","TSE","PC_GDP","A","2007",2.493564702,
"TUR","AGRSUPP","TSE","PC_GDP","A","2008",2.816675052,
"TUR","AGRSUPP","TSE","PC_GDP","A","2009",2.975709922,
"TUR","AGRSUPP","TSE","PC_GDP","A","2010",3.510689029,
"TUR","AGRSUPP","TSE","PC_GDP","A","2011",2.835456151,
"TUR","AGRSUPP","TSE","PC_GDP","A","2012",2.23993286,
"TUR","AGRSUPP","TSE","PC_GDP","A","2013",1.972166001,
"TUR","AGRSUPP","TSE","PC_GDP","A","2014",2.146475591,
"TUR","AGRSUPP","TSE","PC_GDP","A","2015",2.115289085,
"TUR","AGRSUPP","TSE","PC_GDP","A","2016",2.161289065,
"TUR","AGRSUPP","TSE","PC_GDP","A","2017",1.793301576,
"TUR","AGRSUPP","TSE","PC_GDP","A","2018",1.262244331,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1986",19.02262788,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1987",25.06691437,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1988",23.12556545,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1989",22.96906186,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1990",26.1244827,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1991",37.24051809,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1992",36.26390901,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1993",29.67816824,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1994",27.29850021,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1995",27.35914751,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1996",25.50481736,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1997",31.61689434,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1998",35.21857282,
"TUR","AGRSUPP","PSE","PC_GFARM","A","1999",36.43767519,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2000",32.37552846,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2001",16.86621443,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2002",26.03993502,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2003",30.915516,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2004",30.33817266,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2005",29.02190038,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2006",30.96873844,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2007",24.63977307,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2008",27.9936592,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2009",27.32239496,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2010",29.67073979,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2011",24.17069748,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2012",21.4132426,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2013",21.31539219,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2014",25.23559358,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2015",23.08780638,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2016",24.85625932,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2017",20.7928815,
"TUR","AGRSUPP","PSE","PC_GFARM","A","2018",14.80037506,
"USA","AGRSUPP","TSE","PC_GDP","A","1986",1.092941972,
"USA","AGRSUPP","TSE","PC_GDP","A","1987",1.052218869,
"USA","AGRSUPP","TSE","PC_GDP","A","1988",0.849064661,
"USA","AGRSUPP","TSE","PC_GDP","A","1989",0.907282521,
"USA","AGRSUPP","TSE","PC_GDP","A","1990",0.778602962,
"USA","AGRSUPP","TSE","PC_GDP","A","1991",0.779204331,
"USA","AGRSUPP","TSE","PC_GDP","A","1992",0.780291171,
"USA","AGRSUPP","TSE","PC_GDP","A","1993",0.793318997,
"USA","AGRSUPP","TSE","PC_GDP","A","1994",0.678026955,
"USA","AGRSUPP","TSE","PC_GDP","A","1995",0.549489689,
"USA","AGRSUPP","TSE","PC_GDP","A","1996",0.628800504,
"USA","AGRSUPP","TSE","PC_GDP","A","1997",0.60560446,
"USA","AGRSUPP","TSE","PC_GDP","A","1998",0.742435385,
"USA","AGRSUPP","TSE","PC_GDP","A","1999",0.801072858,
"USA","AGRSUPP","TSE","PC_GDP","A","2000",0.724988679,
"USA","AGRSUPP","TSE","PC_GDP","A","2001",0.706931787,
"USA","AGRSUPP","TSE","PC_GDP","A","2002",0.606293548,
"USA","AGRSUPP","TSE","PC_GDP","A","2003",0.567583009,
"USA","AGRSUPP","TSE","PC_GDP","A","2004",0.602319741,
"USA","AGRSUPP","TSE","PC_GDP","A","2005",0.554999284,
"USA","AGRSUPP","TSE","PC_GDP","A","2006",0.467903831,
"USA","AGRSUPP","TSE","PC_GDP","A","2007",0.448462783,
"USA","AGRSUPP","TSE","PC_GDP","A","2008",0.475229405,
"USA","AGRSUPP","TSE","PC_GDP","A","2009",0.513907982,
"USA","AGRSUPP","TSE","PC_GDP","A","2010",0.536062836,
"USA","AGRSUPP","TSE","PC_GDP","A","2011",0.528740477,
"USA","AGRSUPP","TSE","PC_GDP","A","2012",0.542484772,
"USA","AGRSUPP","TSE","PC_GDP","A","2013",0.521946652,
"USA","AGRSUPP","TSE","PC_GDP","A","2014",0.538052559,
"USA","AGRSUPP","TSE","PC_GDP","A","2015",0.512181996,
"USA","AGRSUPP","TSE","PC_GDP","A","2016",0.498333182,
"USA","AGRSUPP","TSE","PC_GDP","A","2017",0.466170596,
"USA","AGRSUPP","TSE","PC_GDP","A","2018",0.484587487,
"USA","AGRSUPP","PSE","PC_GFARM","A","1986",23.50096303,
"USA","AGRSUPP","PSE","PC_GFARM","A","1987",22.41995048,
"USA","AGRSUPP","PSE","PC_GFARM","A","1988",17.82671787,
"USA","AGRSUPP","PSE","PC_GFARM","A","1989",20.31607607,
"USA","AGRSUPP","PSE","PC_GFARM","A","1990",16.08608651,
"USA","AGRSUPP","PSE","PC_GFARM","A","1991",16.48445266,
"USA","AGRSUPP","PSE","PC_GFARM","A","1992",16.28436823,
"USA","AGRSUPP","PSE","PC_GFARM","A","1993",17.14040563,
"USA","AGRSUPP","PSE","PC_GFARM","A","1994",13.85307344,
"USA","AGRSUPP","PSE","PC_GFARM","A","1995",9.749210631,
"USA","AGRSUPP","PSE","PC_GFARM","A","1996",12.74531933,
"USA","AGRSUPP","PSE","PC_GFARM","A","1997",13.13584506,
"USA","AGRSUPP","PSE","PC_GFARM","A","1998",20.76866796,
"USA","AGRSUPP","PSE","PC_GFARM","A","1999",24.73940698,
"USA","AGRSUPP","PSE","PC_GFARM","A","2000",22.66652503,
"USA","AGRSUPP","PSE","PC_GFARM","A","2001",21.43616966,
"USA","AGRSUPP","PSE","PC_GFARM","A","2002",17.85551132,
"USA","AGRSUPP","PSE","PC_GFARM","A","2003",14.74964056,
"USA","AGRSUPP","PSE","PC_GFARM","A","2004",16.04457962,
"USA","AGRSUPP","PSE","PC_GFARM","A","2005",15.04653708,
"USA","AGRSUPP","PSE","PC_GFARM","A","2006",11.08469151,
"USA","AGRSUPP","PSE","PC_GFARM","A","2007",9.255713557,
"USA","AGRSUPP","PSE","PC_GFARM","A","2008",8.254916746,
"USA","AGRSUPP","PSE","PC_GFARM","A","2009",9.587206816,
"USA","AGRSUPP","PSE","PC_GFARM","A","2010",8.196311275,
"USA","AGRSUPP","PSE","PC_GFARM","A","2011",7.619960758,
"USA","AGRSUPP","PSE","PC_GFARM","A","2012",8.106506163,
"USA","AGRSUPP","PSE","PC_GFARM","A","2013",6.838661456,
"USA","AGRSUPP","PSE","PC_GFARM","A","2014",9.013280338,
"USA","AGRSUPP","PSE","PC_GFARM","A","2015",9.263278549,
"USA","AGRSUPP","PSE","PC_GFARM","A","2016",9.548296539,
"USA","AGRSUPP","PSE","PC_GFARM","A","2017",8.644651167,
"USA","AGRSUPP","PSE","PC_GFARM","A","2018",12.21278926,
"BRA","AGRSUPP","TSE","PC_GDP","A","1995",-0.664921008,
"BRA","AGRSUPP","TSE","PC_GDP","A","1996",-0.337999594,
"BRA","AGRSUPP","TSE","PC_GDP","A","1997",-0.252972107,
"BRA","AGRSUPP","TSE","PC_GDP","A","1998",0.183135107,
"BRA","AGRSUPP","TSE","PC_GDP","A","1999",-0.283374179,
"BRA","AGRSUPP","TSE","PC_GDP","A","2000",0.629189803,
"BRA","AGRSUPP","TSE","PC_GDP","A","2001",0.568666167,
"BRA","AGRSUPP","TSE","PC_GDP","A","2002",0.600688754,
"BRA","AGRSUPP","TSE","PC_GDP","A","2003",0.747844399,
"BRA","AGRSUPP","TSE","PC_GDP","A","2004",0.650883522,
"BRA","AGRSUPP","TSE","PC_GDP","A","2005",0.818137544,
"BRA","AGRSUPP","TSE","PC_GDP","A","2006",0.778715267,
"BRA","AGRSUPP","TSE","PC_GDP","A","2007",0.659143971,
"BRA","AGRSUPP","TSE","PC_GDP","A","2008",0.568587928,
"BRA","AGRSUPP","TSE","PC_GDP","A","2009",0.933120422,
"BRA","AGRSUPP","TSE","PC_GDP","A","2010",0.714259378,
"BRA","AGRSUPP","TSE","PC_GDP","A","2011",0.684505614,
"BRA","AGRSUPP","TSE","PC_GDP","A","2012",0.488693097,
"BRA","AGRSUPP","TSE","PC_GDP","A","2013",0.494712278,
"BRA","AGRSUPP","TSE","PC_GDP","A","2014",0.525707621,
"BRA","AGRSUPP","TSE","PC_GDP","A","2015",0.384457112,
"BRA","AGRSUPP","TSE","PC_GDP","A","2016",0.510517377,
"BRA","AGRSUPP","TSE","PC_GDP","A","2017",0.372182349,
"BRA","AGRSUPP","TSE","PC_GDP","A","2018",0.303324258,
"BRA","AGRSUPP","PSE","PC_GFARM","A","1995",-17.90345019,
"BRA","AGRSUPP","PSE","PC_GFARM","A","1996",-13.75115678,
"BRA","AGRSUPP","PSE","PC_GFARM","A","1997",-12.16864267,
"BRA","AGRSUPP","PSE","PC_GFARM","A","1998",-3.456659163,
"BRA","AGRSUPP","PSE","PC_GFARM","A","1999",-9.446305477,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2000",7.108474628,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2001",4.868231579,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2002",5.462664778,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2003",6.675803012,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2004",4.904870592,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2005",7.665121704,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2006",6.873178113,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2007",5.756018021,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2008",4.125925111,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2009",8.958000336,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2010",6.368170917,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2011",6.057919713,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2012",3.56234271,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2013",3.436514284,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2014",3.881250161,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2015",2.592896949,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2016",3.880471455,
"BRA","AGRSUPP","PSE","PC_GFARM","A","2017",2.40818605,
